feature_id,geometry_type,coordinates,geometry_format
way/444052839,LineString,"[[30.14894, 59.7842202], [30.149156, 59.7841329], [30.1494697, 59.7840177], [30.1496789, 59.7839435], [30.1498291, 59.7838881], [30.149892, 59.7838815], [30.1499846, 59.7838908], [30.1501648, 59.7839931], [30.1502636, 59.784015], [30.1503595, 59.7840068], [30.1504976, 59.7839734], [30.1506981, 59.78393], [30.1507866, 59.7839219], [30.1509046, 59.7839259], [30.1510161, 59.7839827]]","LINESTRING(59.7842202 30.14894,59.7841329 30.149156,59.7840177 30.1494697,59.7839435 30.1496789,59.7838881 30.1498291,59.7838815 30.149892,59.7838908 30.1499846,59.7839931 30.1501648,59.784015 30.1502636,59.7840068 30.1503595,59.7839734 30.1504976,59.78393 30.1506981,59.7839219 30.1507866,59.7839259 30.1509046,59.7839827 30.1510161)"
way/444052840,LineString,"[[30.119841, 59.7711275], [30.1190473, 59.7713796]]",
way/444052841,LineString,"[[30.1316056, 59.7706467], [30.1308804, 59.7700897], [30.1306556, 59.7699482]]","LINESTRING(59.7706467 30.1316056,59.7700897 30.1308804,59.7699482 30.1306556)"
way/444052845,LineString,"[[30.1233396, 59.7766318], [30.1234281, 59.7768222], [30.1237205, 59.7771057], [30.124161, 59.7776437], [30.1244486, 59.7778914]]","LINESTRING(59.7766318 30.1233396,59.7768222 30.1234281,59.7771057 30.1237205,59.7776437 30.124161,59.7778914 30.1244486)"
way/444052846,LineString,"[[30.1466441, 59.7809744], [30.1470761, 59.7813051], [30.1476382, 59.7816727], [30.1485482, 59.7822896], [30.1487864, 59.7824501]]","LINESTRING(59.7809744 30.1466441,59.7813051 30.1470761,59.7816727 30.1476382,59.7822896 30.1485482,59.7824501 30.1487864)"
way/444052856,LineString,"[[30.1211115, 59.7737848], [30.1216238, 59.7736312], [30.1220617, 59.7734991], [30.1226429, 59.7733415], [30.1230927, 59.773207], [30.1240454, 59.7729028], [30.1240884, 59.7728892], [30.124559, 59.772743]]","LINESTRING(59.7737848 30.1211115,59.7736312 30.1216238,59.7734991 30.1220617,59.7733415 30.1226429,59.773207 30.1230927,59.7729028 30.1240454,59.7728892 30.1240884,59.772743 30.124559)"
way/444052859,LineString,"[[30.1213307, 59.7706842], [30.1212843, 59.7706361], [30.1210121, 59.7704214], [30.120164, 59.7696758], [30.1196185, 59.7691888], [30.1190187, 59.7686469]]","LINESTRING(59.7706842 30.1213307,59.7706361 30.1212843,59.7704214 30.1210121,59.7696758 30.120164,59.7691888 30.1196185,59.7686469 30.1190187)"
way/444052871,LineString,"[[30.1220617, 59.7734991], [30.1209918, 59.7726044]]",
way/444052879,LineString,"[[30.1222761, 59.7738593], [30.1235796, 59.7750719], [30.1236655, 59.7751041]]","LINESTRING(59.7738593 30.1222761,59.7750719 30.1235796,59.7751041 30.1236655)"
way/444052882,LineString,"[[30.1248028, 59.7741722], [30.1247544, 59.7741166], [30.1239283, 59.7733422]]","LINESTRING(59.7741722 30.1248028,59.7741166 30.1247544,59.7733422 30.1239283)"
way/444052888,LineString,"[[30.1230271, 59.7735745], [30.1239471, 59.7744346], [30.1240597, 59.7745277], [30.1241805, 59.7745998]]","LINESTRING(59.7735745 30.1230271,59.7744346 30.1239471,59.7745277 30.1240597,59.7745998 30.1241805)"
way/444052889,LineString,"[[30.1204446, 59.7721274], [30.1195007, 59.7713156]]",
way/444052897,LineString,"[[30.1213307, 59.7706842], [30.12034, 59.7709746], [30.119841, 59.7711275], [30.1190757, 59.7705151], [30.1185981, 59.7701223]]","LINESTRING(59.7706842 30.1213307,59.7709746 30.12034,59.7711275 30.119841,59.7705151 30.1190757,59.7701223 30.1185981)"
way/444052900,LineString,"[[30.1235488, 59.7752729], [30.1234523, 59.775271], [30.1228824, 59.7753815], [30.1227536, 59.7753885], [30.1226744, 59.7753176], [30.122551, 59.7752083], [30.1213065, 59.7740446], [30.1204911, 59.7733098]]","LINESTRING(59.7752729 30.1235488,59.775271 30.1234523,59.7753815 30.1228824,59.7753885 30.1227536,59.7753176 30.1226744,59.7752083 30.122551,59.7740446 30.1213065,59.7733098 30.1204911)"
way/444052912,LineString,"[[30.1257369, 59.7675805], [30.1289528, 59.7673849], [30.1323648, 59.7672096]]","LINESTRING(59.7675805 30.1257369,59.7673849 30.1289528,59.7672096 30.1323648)"
way/444131280,LineString,"[[30.1599716, 59.7936242], [30.1600078, 59.7936604], [30.1600675, 59.7937196], [30.1601517, 59.793803], [30.1602251, 59.7938765], [30.1603415, 59.7939908], [30.1603762, 59.7940242], [30.1609323, 59.7945671], [30.161081, 59.7947122], [30.1612218, 59.7948451], [30.1615871, 59.7951899], [30.1619327, 59.7955161], [30.1619431, 59.7955259], [30.1619614, 59.7955432], [30.162035, 59.7956127], [30.1621855, 59.795758], [30.1623323, 59.7958998], [30.1624698, 59.7960318]]","LINESTRING(59.7936242 30.1599716,59.7936604 30.1600078,59.7937196 30.1600675,59.793803 30.1601517,59.7938765 30.1602251,59.7939908 30.1603415,59.7940242 30.1603762,59.7945671 30.1609323,59.7947122 30.161081,59.7948451 30.1612218,59.7951899 30.1615871,59.7955161 30.1619327,59.7955259 30.1619431,59.7955432 30.1619614,59.7956127 30.162035,59.795758 30.1621855,59.7958998 30.1623323,59.7960318 30.1624698)"
way/444132867,LineString,"[[30.1222039, 59.8056489], [30.1231063, 59.8046795], [30.1231302, 59.8046556], [30.1233291, 59.8044564], [30.1233959, 59.8043895]]","LINESTRING(59.8056489 30.1222039,59.8046795 30.1231063,59.8046556 30.1231302,59.8044564 30.1233291,59.8043895 30.1233959)"
way/444132871,LineString,"[[30.1379149, 59.8030798], [30.1380569, 59.8031257], [30.1381929, 59.8031355], [30.1383295, 59.8031284], [30.1384414, 59.8031005], [30.1385422, 59.8030455]]","LINESTRING(59.8030798 30.1379149,59.8031257 30.1380569,59.8031355 30.1381929,59.8031284 30.1383295,59.8031005 30.1384414,59.8030455 30.1385422)"
way/444157507,LineString,"[[30.1119206, 59.7985406], [30.1118243, 59.7986018], [30.1117272, 59.79898], [30.1115283, 59.7997693], [30.1114425, 59.8002066], [30.1114157, 59.8005682], [30.1113523, 59.8009433], [30.1113007, 59.8010518]]","LINESTRING(59.7985406 30.1119206,59.7986018 30.1118243,59.79898 30.1117272,59.7997693 30.1115283,59.8002066 30.1114425,59.8005682 30.1114157,59.8009433 30.1113523,59.8010518 30.1113007)"
way/444209054,LineString,"[[30.2751869, 59.9721143], [30.2758433, 59.9719034], [30.2759083, 59.9718826], [30.2760574, 59.971841]]","LINESTRING(59.9721143 30.2751869,59.9719034 30.2758433,59.9718826 30.2759083,59.971841 30.2760574)"
way/444209683,LineString,"[[30.2839777, 59.9643056], [30.283921, 59.9643365], [30.2835925, 59.9645188], [30.2825903, 59.9650747]]","LINESTRING(59.9643056 30.2839777,59.9643365 30.283921,59.9645188 30.2835925,59.9650747 30.2825903)"
way/444306119,LineString,"[[30.1542756, 59.789354], [30.1544448, 59.7895373], [30.1549079, 59.7900259], [30.1551541, 59.7902794], [30.1552938, 59.7904061], [30.1554365, 59.7905109], [30.1558481, 59.7908014], [30.1563171, 59.7911401], [30.1564146, 59.7912097], [30.1569931, 59.7916229], [30.1576503, 59.7920723], [30.1579833, 59.7922312], [30.1582, 59.7923184], [30.1583999, 59.7923989], [30.158456, 59.7924215], [30.1586831, 59.7925483], [30.158851, 59.7926665]]","LINESTRING(59.789354 30.1542756,59.7895373 30.1544448,59.7900259 30.1549079,59.7902794 30.1551541,59.7904061 30.1552938,59.7905109 30.1554365,59.7908014 30.1558481,59.7911401 30.1563171,59.7912097 30.1564146,59.7916229 30.1569931,59.7920723 30.1576503,59.7922312 30.1579833,59.7923184 30.1582,59.7923989 30.1583999,59.7924215 30.158456,59.7925483 30.1586831,59.7926665 30.158851)"
way/444470283,LineString,"[[30.4375956, 59.8274072], [30.4369967, 59.8270163], [30.4364526, 59.8266877], [30.4354726, 59.8261962]]","LINESTRING(59.8274072 30.4375956,59.8270163 30.4369967,59.8266877 30.4364526,59.8261962 30.4354726)"
way/444470284,LineString,"[[30.4445422, 59.8251718], [30.4444403, 59.8266042]]",
way/444474594,LineString,"[[30.3795459, 59.8163622], [30.3789995, 59.8162945]]",
way/444796271,LineString,"[[30.2359571, 60.0368588], [30.2355656, 60.0367373]]",
way/444796272,LineString,"[[30.2355656, 60.0367373], [30.2356538, 60.0366626], [30.2359336, 60.0364302]]","LINESTRING(60.0367373 30.2355656,60.0366626 30.2356538,60.0364302 30.2359336)"
way/444796273,LineString,"[[30.2352211, 60.0374737], [30.2344504, 60.0381213], [30.2341015, 60.0384078], [30.2339585, 60.0385304], [30.2338259, 60.038644]]","LINESTRING(60.0374737 30.2352211,60.0381213 30.2344504,60.0384078 30.2341015,60.0385304 30.2339585,60.038644 30.2338259)"
way/445361817,LineString,"[[30.3182145, 59.9084146], [30.3182021, 59.9082935]]",
way/446238547,LineString,"[[30.3283303, 59.8761038], [30.3283459, 59.8760442], [30.3283541, 59.8760132], [30.3283712, 59.875948]]","LINESTRING(59.8761038 30.3283303,59.8760442 30.3283459,59.8760132 30.3283541,59.875948 30.3283712)"
way/446238571,LineString,"[[30.3313099, 59.8759904], [30.3313053, 59.8760545], [30.331303, 59.8760875], [30.3312987, 59.8761468]]","LINESTRING(59.8759904 30.3313099,59.8760545 30.3313053,59.8760875 30.331303,59.8761468 30.3312987)"
way/446307646,LineString,"[[30.2333966, 60.1181372], [30.2333853, 60.1178817], [30.233345, 60.1175984], [30.232476, 60.1169409]]","LINESTRING(60.1181372 30.2333966,60.1178817 30.2333853,60.1175984 30.233345,60.1169409 30.232476)"
way/446371256,LineString,"[[30.1055948, 59.7527837], [30.1056177, 59.7528323], [30.1056632, 59.7529498], [30.1057566, 59.7532188], [30.1058426, 59.7534387], [30.1059465, 59.7536482], [30.106062, 59.7538318], [30.1062611, 59.7540684], [30.1070476, 59.7549732], [30.1078017, 59.7557771], [30.1085956, 59.7566265], [30.1097808, 59.7578309]]","LINESTRING(59.7527837 30.1055948,59.7528323 30.1056177,59.7529498 30.1056632,59.7532188 30.1057566,59.7534387 30.1058426,59.7536482 30.1059465,59.7538318 30.106062,59.7540684 30.1062611,59.7549732 30.1070476,59.7557771 30.1078017,59.7566265 30.1085956,59.7578309 30.1097808)"
way/446491247,LineString,"[[30.1138835, 60.0087823], [30.1128794, 60.0093334], [30.1122018, 60.0099372], [30.111461, 60.0106988], [30.1111328, 60.0113278], [30.1108003, 60.0120625], [30.1105928, 60.0126135], [30.1104392, 60.0129265], [30.110137, 60.0133536]]","LINESTRING(60.0087823 30.1138835,60.0093334 30.1128794,60.0099372 30.1122018,60.0106988 30.111461,60.0113278 30.1111328,60.0120625 30.1108003,60.0126135 30.1105928,60.0129265 30.1104392,60.0133536 30.110137)"
way/446493276,LineString,"[[30.3311867, 60.0685841], [30.3297832, 60.0688679]]",
way/446493277,LineString,"[[30.3351017, 60.0678213], [30.3350755, 60.0676857]]",
way/446688079,LineString,"[[29.9939806, 60.0053188], [29.9938302, 60.0053733]]",
way/446688080,LineString,"[[29.9989162, 60.003464], [29.9975563, 60.0040043], [29.9969016, 60.0042343], [29.9960864, 60.0045361], [29.9958073, 60.0046446], [29.9954371, 60.00477], [29.9953454, 60.0048045], [29.995164, 60.0048729], [29.9939806, 60.0053188]]","LINESTRING(60.003464 29.9989162,60.0040043 29.9975563,60.0042343 29.9969016,60.0045361 29.9960864,60.0046446 29.9958073,60.00477 29.9954371,60.0048045 29.9953454,60.0048729 29.995164,60.0053188 29.9939806)"
way/446718396,LineString,"[[30.1548995, 60.1171559], [30.1552038, 60.1171085], [30.1553807, 60.1171229], [30.1555541, 60.1171769], [30.1569871, 60.118004], [30.1572894, 60.1181675]]","LINESTRING(60.1171559 30.1548995,60.1171085 30.1552038,60.1171229 30.1553807,60.1171769 30.1555541,60.118004 30.1569871,60.1181675 30.1572894)"
way/447035008,LineString,"[[30.5858277, 59.7973864], [30.5826059, 59.7953784], [30.5815334, 59.7947117]]","LINESTRING(59.7973864 30.5858277,59.7953784 30.5826059,59.7947117 30.5815334)"
way/447545485,LineString,"[[30.5060448, 59.8073239], [30.5061328, 59.8069355]]",
way/447575896,LineString,"[[30.5173022, 59.8112685], [30.5177013, 59.8114988], [30.517932, 59.8116714], [30.5180983, 59.8118252], [30.5184953, 59.8120248], [30.5198578, 59.8129851], [30.5205874, 59.8135219], [30.5206472, 59.8136203], [30.5206606, 59.8137201], [30.5206123, 59.8138145], [30.5204782, 59.8139075], [30.5202931, 59.8140168]]","LINESTRING(59.8112685 30.5173022,59.8114988 30.5177013,59.8116714 30.517932,59.8118252 30.5180983,59.8120248 30.5184953,59.8129851 30.5198578,59.8135219 30.5205874,59.8136203 30.5206472,59.8137201 30.5206606,59.8138145 30.5206123,59.8139075 30.5204782,59.8140168 30.5202931)"
way/447575901,LineString,"[[30.508564, 59.8177007], [30.5085816, 59.817573], [30.5086062, 59.817458], [30.5086514, 59.8173451], [30.5087043, 59.8172609], [30.5087768, 59.8171743], [30.5088891, 59.8170724], [30.5090127, 59.8169776], [30.5091191, 59.8169177], [30.5092801, 59.8168346]]","LINESTRING(59.8177007 30.508564,59.817573 30.5085816,59.817458 30.5086062,59.8173451 30.5086514,59.8172609 30.5087043,59.8171743 30.5087768,59.8170724 30.5088891,59.8169776 30.5090127,59.8169177 30.5091191,59.8168346 30.5092801)"
way/447575902,LineString,"[[30.5090002, 59.8232505], [30.508983, 59.8226289], [30.5089375, 59.8218839], [30.5088571, 59.8205486], [30.5088348, 59.8203124], [30.5088173, 59.8201337], [30.508767, 59.8198446], [30.5087407, 59.8197255], [30.508564, 59.8177007]]","LINESTRING(59.8232505 30.5090002,59.8226289 30.508983,59.8218839 30.5089375,59.8205486 30.5088571,59.8203124 30.5088348,59.8201337 30.5088173,59.8198446 30.508767,59.8197255 30.5087407,59.8177007 30.508564)"
way/447575903,LineString,"[[30.5092801, 59.8168346], [30.5111467, 59.8159878], [30.5122172, 59.8154938], [30.5124563, 59.8153554], [30.5125581, 59.8152585], [30.5126178, 59.8151652], [30.5126273, 59.8150726]]","LINESTRING(59.8168346 30.5092801,59.8159878 30.5111467,59.8154938 30.5122172,59.8153554 30.5124563,59.8152585 30.5125581,59.8151652 30.5126178,59.8150726 30.5126273)"
way/447575904,LineString,"[[30.4952331, 59.8133613], [30.4956735, 59.8133497], [30.496763, 59.8133212], [30.4971465, 59.8133111], [30.4990965, 59.8132583], [30.4999964, 59.8132373], [30.5029353, 59.8131593]]","LINESTRING(59.8133613 30.4952331,59.8133497 30.4956735,59.8133212 30.496763,59.8133111 30.4971465,59.8132583 30.4990965,59.8132373 30.4999964,59.8131593 30.5029353)"
way/447642220,LineString,"[[30.3427554, 60.0769832], [30.343107, 60.0771104], [30.3431649, 60.0771431], [30.3432091, 60.0771824], [30.3433898, 60.0774004], [30.3436286, 60.0777107], [30.3437343, 60.0779108], [30.3438012, 60.0780686], [30.3438417, 60.0783572], [30.3438452, 60.0784357], [30.3438245, 60.0786488], [30.3437725, 60.078844], [30.3435836, 60.0792155], [30.3434661, 60.0794407], [30.3433311, 60.0797198], [30.3427353, 60.0809466], [30.3425039, 60.0814167], [30.342213, 60.082005], [30.3421221, 60.0820703], [30.3419937, 60.0821374], [30.341841, 60.0821955]]","LINESTRING(60.0769832 30.3427554,60.0771104 30.343107,60.0771431 30.3431649,60.0771824 30.3432091,60.0774004 30.3433898,60.0777107 30.3436286,60.0779108 30.3437343,60.0780686 30.3438012,60.0783572 30.3438417,60.0784357 30.3438452,60.0786488 30.3438245,60.078844 30.3437725,60.0792155 30.3435836,60.0794407 30.3434661,60.0797198 30.3433311,60.0809466 30.3427353,60.0814167 30.3425039,60.082005 30.342213,60.0820703 30.3421221,60.0821374 30.3419937,60.0821955 30.341841)"
way/447892008,LineString,"[[30.2330091, 59.9601327], [30.2333068, 59.9599977]]",
way/447931196,LineString,"[[30.1839213, 60.0700858], [30.1847156, 60.0703215], [30.185214, 60.0704693], [30.1852446, 60.0704784], [30.1854994, 60.0705523]]","LINESTRING(60.0700858 30.1839213,60.0703215 30.1847156,60.0704693 30.185214,60.0704784 30.1852446,60.0705523 30.1854994)"
way/447948283,LineString,"[[30.4963822, 59.7482332], [30.4964871, 59.7482634], [30.4966113, 59.7482784], [30.49677, 59.7482812], [30.4969636, 59.7482481], [30.4974663, 59.7481112]]","LINESTRING(59.7482332 30.4963822,59.7482634 30.4964871,59.7482784 30.4966113,59.7482812 30.49677,59.7482481 30.4969636,59.7481112 30.4974663)"
way/447948284,LineString,"[[30.5029031, 59.7455647], [30.5027837, 59.7457153], [30.5025708, 59.7458388], [30.5024927, 59.7459312], [30.5024756, 59.7460172], [30.5024933, 59.7460966]]","LINESTRING(59.7455647 30.5029031,59.7457153 30.5027837,59.7458388 30.5025708,59.7459312 30.5024927,59.7460172 30.5024756,59.7460966 30.5024933)"
way/447948285,LineString,"[[30.502317, 59.7462619], [30.5022049, 59.7462408], [30.5020599, 59.7462299], [30.5018963, 59.7462326], [30.5017132, 59.7462607], [30.5015632, 59.7462964], [30.5012938, 59.7463735]]","LINESTRING(59.7462619 30.502317,59.7462408 30.5022049,59.7462299 30.5020599,59.7462326 30.5018963,59.7462607 30.5017132,59.7462964 30.5015632,59.7463735 30.5012938)"
way/447948286,LineString,"[[30.4962116, 59.7487595], [30.4963398, 59.7485897], [30.4963864, 59.7484869], [30.4963895, 59.7484098], [30.4963471, 59.7483262], [30.4962682, 59.7482597]]","LINESTRING(59.7487595 30.4962116,59.7485897 30.4963398,59.7484869 30.4963864,59.7484098 30.4963895,59.7483262 30.4963471,59.7482597 30.4962682)"
way/447966856,LineString,"[[30.3240672, 59.9792375], [30.3230569, 59.9797169]]",
way/447966857,LineString,"[[30.3230569, 59.9797169], [30.3222898, 59.9800218], [30.3215691, 59.980259], [30.3210045, 59.9804205], [30.3205267, 59.9805344], [30.3199447, 59.9806531], [30.3193378, 59.9807621], [30.3183766, 59.9809317], [30.3174828, 59.9810698]]","LINESTRING(59.9797169 30.3230569,59.9800218 30.3222898,59.980259 30.3215691,59.9804205 30.3210045,59.9805344 30.3205267,59.9806531 30.3199447,59.9807621 30.3193378,59.9809317 30.3183766,59.9810698 30.3174828)"
way/448016829,LineString,"[[29.8929426, 60.1933185], [29.8896745, 60.1939398], [29.8896409, 60.1939462], [29.8895756, 60.1939586], [29.8873535, 60.1943639], [29.8858434, 60.194252], [29.8842429, 60.1940883], [29.8840866, 60.1941808], [29.8838865, 60.194245], [29.8836751, 60.1943383], [29.8835339, 60.1944357], [29.8834383, 60.1944971], [29.8833, 60.1945765], [29.8832327, 60.1946147], [29.8830922, 60.1946736], [29.8829766, 60.1947045], [29.8829066, 60.1947316], [29.8827358, 60.1947728], [29.8823824, 60.1948352], [29.882127, 60.1948479], [29.8819038, 60.1948532], [29.8818308, 60.1948549]]","LINESTRING(60.1933185 29.8929426,60.1939398 29.8896745,60.1939462 29.8896409,60.1939586 29.8895756,60.1943639 29.8873535,60.194252 29.8858434,60.1940883 29.8842429,60.1941808 29.8840866,60.194245 29.8838865,60.1943383 29.8836751,60.1944357 29.8835339,60.1944971 29.8834383,60.1945765 29.8833,60.1946147 29.8832327,60.1946736 29.8830922,60.1947045 29.8829766,60.1947316 29.8829066,60.1947728 29.8827358,60.1948352 29.8823824,60.1948479 29.882127,60.1948532 29.8819038,60.1948549 29.8818308)"
way/448036760,LineString,"[[29.4542658, 60.1805163], [29.4540039, 60.1804982], [29.4537486, 60.1804719], [29.4534576, 60.1804306], [29.4532103, 60.1803868], [29.4528699, 60.1803161], [29.4524462, 60.1802167], [29.4519877, 60.1801066], [29.4513011, 60.1799257], [29.4508398, 60.1797933], [29.4504133, 60.1796535], [29.4497235, 60.1793645], [29.4465721, 60.1779858], [29.4431671, 60.1764657], [29.4430978, 60.176435], [29.4428566, 60.1763313], [29.4427713, 60.1762946], [29.4413448, 60.1756808]]","LINESTRING(60.1805163 29.4542658,60.1804982 29.4540039,60.1804719 29.4537486,60.1804306 29.4534576,60.1803868 29.4532103,60.1803161 29.4528699,60.1802167 29.4524462,60.1801066 29.4519877,60.1799257 29.4513011,60.1797933 29.4508398,60.1796535 29.4504133,60.1793645 29.4497235,60.1779858 29.4465721,60.1764657 29.4431671,60.176435 29.4430978,60.1763313 29.4428566,60.1762946 29.4427713,60.1756808 29.4413448)"
way/448036762,LineString,"[[29.5472758, 60.1985564], [29.547172, 60.1985433], [29.5470638, 60.1985303]]","LINESTRING(60.1985564 29.5472758,60.1985433 29.547172,60.1985303 29.5470638)"
way/448036770,LineString,"[[29.5486744, 60.1987972], [29.5483916, 60.1989665], [29.5478628, 60.1992832]]","LINESTRING(60.1987972 29.5486744,60.1989665 29.5483916,60.1992832 29.5478628)"
way/448059646,LineString,"[[30.390938, 59.7538686], [30.3906406, 59.7534218]]",
way/448059648,LineString,"[[30.3915256, 59.754791], [30.3911608, 59.7542119], [30.390938, 59.7538686]]","LINESTRING(59.754791 30.3915256,59.7542119 30.3911608,59.7538686 30.390938)"
